Protein	Localization
GSPT1	Cytosol
GSPT2	Cytosol
GSR	Cytosol
GSS	Cytosol
GSTCD	Cytosol
GSTK1	Mitochondria
GSTM3	Unclassified
GSTO1	Cytosol
GSTP1	Unclassified
GSTT1	Cytosol
GSTZ1	Cytosol
GTDC1	Cytosol
GTF2A1	Cytosol
GTF2A2	Cytosol
GTF2B	Cytosol
GTF2E1	Unclassified
GTF2E2	Unclassified
GTF2F1	Cytosol
GTF2F2	Cytosol
GTF2H1	Nuclear
GTF2H2	Nuclear
GTF2H3	Nuclear
GTF2H4	Nuclear
GTF2H5	Nuclear
GTF2I	Unclassified
GTF2IRD1	Mitochondria
GTF3A	Cytosol
GTF3C1	Nuclear
GTF3C2	Nuclear
GTF3C3	Nuclear
GTF3C4	Nuclear
GTF3C5	Nuclear
GTF3C6	Nuclear
GTPBP1	Cytosol
GTPBP10	Secretory
GTPBP2	Secretory
GTPBP3	Mitochondria
GTPBP4	Nuclear
GTPBP6	Unclassified
GTPBP8	Mitochondria
GTSE1	Unclassified
GUCD1	Secretory
GUCY1A3	Cytosol
GUCY1B3	Cytosol
GUF1	Mitochondria
GUK1	Cytosol
GULP1	Unclassified
GUSB	Secretory
GXYLT1	Secretory
GYG1	Nuclear
GYLTL1B	Secretory
GYS1	Nuclear
GZF1	Nuclear
H1F0	Nuclear
H1FX	Nuclear
H2AFX	Nuclear
H2AFY	Nuclear
H2AFY2	Nuclear
H6PD	Nuclear
HAAO	Unclassified
HABP2	Cytosol
HABP4	Nuclear
HACE1	Cytosol
HACL1	Secretory
HADH	Mitochondria
HADHA	Mitochondria
HADHB	Mitochondria
HAGH	Cytosol
HAPLN1	Cytosol
HAPLN3	Cytosol
HARS	Cytosol
HARS2	Mitochondria
HAS3	Secretory
HAT1	Unclassified
HAUS1	Cytosol
HAUS2	Cytosol
HAUS3	Cytosol
HAUS4	Cytosol
HAUS5	Cytosol
HAUS6	Cytosol
HAUS7	Cytosol
HAUS8	Cytosol
HAX1	Mitochondria
HBB	Unclassified
HBD	Unclassified
HBEGF	Secretory
HBP1	Nuclear
HBS1L	Cytosol
HCAR2	Secretory
HCCS	Mitochondria
HCFC1	Nuclear
HCFC2	Nuclear
HCLS1	Cytosol
HDAC1	Nuclear
HDAC10	Cytosol
HDAC11	Unclassified
HDAC2	Nuclear
HDAC3	Nuclear
HDAC4	Cytosol
HDAC5	Cytosol
HDAC6	Cytosol
HDAC7	Cytosol
HDAC8	Cytosol
HDAC9	Cytosol
HDDC2	Cytosol
HDDC3	Cytosol
HDGF	Cytosol
HDHD1	Cytosol
HDHD2	Cytosol
HDHD3	Unclassified
HDLBP	Nuclear
HEATR1	Nuclear
HEATR2	Cytosol
HEATR3	Nuclear
HEATR5A	Cytosol
HEATR5B	Cytosol
HEATR6	Cytosol
HEBP1	Cytosol
HEBP2	Cytosol
HECA	Cytosol
HECTD1	Cytosol
HECTD2	Cytosol
HECTD3	Cytosol
HECTD4	Cytosol
HECW2	Cytosol
HELB	Cytosol
HELLS	Nuclear
HELQ	Unclassified
HELZ	Nuclear
HELZ2	Nuclear
HEMK1	Mitochondria
HENMT1	Cytosol
HERC1	Cytosol
HERC2	Secretory
HERC3	Cytosol
HERC4	Cytosol
HERC5	Unclassified
HERC6	Cytosol
HERPUD1	Secretory
HERPUD2	Secretory
HES1	Nuclear
HEXA	Nuclear
HEXB	Nuclear
HEXDC	Cytosol
HEXIM1	Nuclear
HEXIM2	Cytosol
HFE	Secretory
HGF	Cytosol
HGFAC	Secretory
HGS	Cytosol
HGSNAT	Secretory
HHAT	Secretory
HIAT1	Secretory
HIATL1	Secretory
HIBADH	Mitochondria
HIBCH	Mitochondria
HIC2	Unclassified
HID1	Cytosol
HIF1A	Nuclear
HIF1AN	Cytosol
HINT1	Cytosol
HINT2	Mitochondria
HINT3	Secretory
HIP1	Mitochondria
HIP1R	Cytosol
HIPK1	Nuclear
HIPK3	Cytosol
HIRA	Nuclear
HIRIP3	Nuclear
HIST1H1B	Nuclear
HIST1H1C	Nuclear
HIST1H1E	Nuclear
HIST1H1T	Nuclear
HIST1H2BA	Nuclear
HIST2H2AB	Nuclear
HIST2H3PS2	Nuclear
HIST3H2BB	Nuclear
HIVEP1	Nuclear
HIVEP2	Cytosol
HJURP	Nuclear
HK1	Mitochondria
HK2	Cytosol
HKR1	Nuclear
HLA-A	Secretory
HLA-B	Secretory
HLA-C	Secretory
HLA-DPB1	Unclassified
HLA-DQA1	Unclassified
HLA-DRA	Unclassified
HLA-E	Secretory
HLA-F	Secretory
HLCS	Cytosol
HLTF	Nuclear
HM13	Secretory
HMBOX1	Nuclear
HMBS	Cytosol
HMCES	Cytosol
HMCN1	Cytosol
HMG20A	Nuclear
HMG20B	Nuclear
HMGA1	Nuclear
HMGA2	Nuclear
HMGB1	Cytosol
HMGB2	Cytosol
HMGB3	Cytosol
HMGCL	Mitochondria
HMGCR	Secretory
HMGCS1	Cytosol
HMGN1	Nuclear
HMGN2	Nuclear
HMGN3	Nuclear
HMGN4	Nuclear
HMGN5	Nuclear
HMGXB3	Nuclear
HMGXB4	Nuclear
HMMR	Cytosol
HMOX1	Secretory
HMOX2	Secretory
HN1	Cytosol
HN1L	Cytosol
HNRNPA0	Nuclear
HNRNPA1	Nuclear
HNRNPA2B1	Nuclear
HNRNPA3	Nuclear
HNRNPAB	Nuclear
HNRNPC	Nuclear
HNRNPD	Nuclear
HNRNPDL	Nuclear
HNRNPF	Nuclear
HNRNPH1	Nuclear
HNRNPH2	Nuclear
HNRNPH3	Nuclear
HNRNPK	Nuclear
HNRNPL	Nuclear
HNRNPLL	Nuclear
HNRNPM	Nuclear
HNRNPR	Nuclear
HNRNPU	Nuclear
HNRNPUL1	Nuclear
HNRNPUL2	Nuclear
HOMER1	Unclassified
HOMER2	Cytosol
HOMER3	Cytosol
HOMEZ	Nuclear
HOOK1	Cytosol
HOOK2	Cytosol
HOOK3	Cytosol
HORMAD1	Cytosol
HOXD8	Secretory
HP	Unclassified
HP1BP3	Nuclear
HPCAL1	Cytosol
HPD	Nuclear
HPR	Secretory
HPRT1	Cytosol
HPS3	Cytosol
HPS4	Cytosol
HPS5	Cytosol
HPS6	Cytosol
HPSE	Secretory
HPX	Cytosol
HRAS	Secretory
HRG	Cytosol
HRH1	Secretory
HRNR	Unclassified
HRSP12	Cytosol
HS1BP3	Cytosol
HS2ST1	Secretory
HS3ST1	Secretory
HS6ST1	Secretory
HS6ST2	Secretory
HS6ST3	Secretory
HSBP1	Cytosol
HSCB	Mitochondria
HSD17B10	Mitochondria
HSD17B11	Secretory
HSD17B12	Secretory
HSD17B4	Secretory
HSD17B7	Secretory
HSDL1	Mitochondria
HSDL2	Mitochondria
HSF1	Unclassified
HSF2	Nuclear
HSH2D	Cytosol
HSP90AA1	Cytosol
HSP90AB1	Cytosol
HSP90B1	Nuclear
HSPA12A	Cytosol
HSPA13	Secretory
HSPA14	Cytosol
HSPA1L	Cytosol
HSPA2	Cytosol
HSPA4	Cytosol
HSPA4L	Cytosol
HSPA5	Nuclear
HSPA6	Cytosol
HSPA8	Cytosol
HSPA9	Mitochondria
HSPB1	Cytosol
HSPB11	Cytosol
HSPB8	Cytosol
HSPBAP1	Cytosol
HSPBP1	Cytosol
HSPD1	Mitochondria
HSPE1	Mitochondria
HSPG2	Unclassified
HSPH1	Cytosol
HTATIP2	Secretory
HTATSF1	Nuclear
HTRA1	Unclassified
HTRA2	Nuclear
HTT	Cytosol
HUS1	Cytosol
HYAL2	Secretory
HYI	Cytosol
HYKK	Cytosol
HYLS1	Mitochondria
HYOU1	Nuclear
HYPK	Cytosol
IAH1	Cytosol
IARS	Nuclear
IARS2	Mitochondria
IBA57	Mitochondria
IBTK	Nuclear
ICA1	Cytosol
ICA1L	Cytosol
ICAM1	Secretory
ICK	Secretory
ICMT	Secretory
ICOSLG	Secretory
ICT1	Secretory
ID1	Cytosol
IDE	Cytosol
IDH1	Cytosol
IDH2	Mitochondria
IDH3A	Mitochondria
IDH3B	Mitochondria
IDH3G	Mitochondria
IDI1	Cytosol
IDNK	Cytosol
IDS	Nuclear
IDUA	Nuclear
IER2	Nuclear
IER5	Cytosol
IFFO2	Cytosol
IFI16	Nuclear
IFI30	Nuclear
IFIH1	Cytosol
IFIT1	Cytosol
IFIT5	Cytosol
IFITM10	Secretory
IFITM3	Cytosol
IFNAR1	Secretory
IFNGR1	Secretory
IFNGR2	Secretory
IFRD1	Nuclear
IFT122	Cytosol
IFT140	Cytosol
IFT172	Cytosol
IFT20	Nuclear
IFT27	Cytosol
IFT43	Cytosol
IFT46	Cytosol
IFT52	Cytosol
IFT57	Cytosol
IFT74	Cytosol
IFT80	Cytosol
IFT81	Cytosol
IFT88	Cytosol
IGBP1	Cytosol
IGF1R	Secretory
IGF2	Secretory
IGF2BP1	Nuclear
IGF2BP2	Nuclear
IGF2BP3	Nuclear
IGF2R	Secretory
IGFALS	Secretory
IGFBP2	Unclassified
IGFBP3	Secretory
IGFBP4	Cytosol
IGFBP5	Cytosol
IGFBP7	Nuclear
IGHA1	Cytosol
IGHD	Unclassified
IGHG1	Cytosol
IGHG2	Unclassified
IGHG3	Unclassified
IGHG4	Unclassified
IGHM	Secretory
IGHMBP2	Nuclear
IGHV1OR15-1	Unclassified
IGHV2-5	Cytosol
IGHV2-70	Cytosol
IGHV3-13	Unclassified
IGHV3-7	Cytosol
IGHV3OR16-12	Unclassified
IGHV4-31	Unclassified
IGHV4-4	Unclassified
IGHV5-51	Unclassified
IGHV6-1	Cytosol
IGJ	Secretory
IGKC	Cytosol
IGKV1-5	Unclassified
IGKV3D-20	Cytosol
IGLL1	Unclassified
IGLV2-8	Unclassified
IGLV3-19	Cytosol
IGLV3-9	Unclassified
IGLV4-69	Unclassified
IGSF3	Secretory
IGSF8	Secretory
IGSF9	Secretory
IHH	Cytosol
IK	Nuclear
IKBIP	Secretory
IKBKAP	Cytosol
IKBKB	Cytosol
IKBKE	Cytosol
IKBKG	Cytosol
IKZF2	Secretory
IKZF4	Cytosol
IKZF5	Nuclear
IL10RB	Unclassified
IL13RA1	Secretory
IL17RA	Secretory
IL17RB	Secretory
IL17RC	Secretory
IL18	Cytosol
IL18R1	Secretory
IL1RAP	Secretory
IL1RL1	Secretory
IL1RN	Cytosol
IL27RA	Secretory
IL4I1	Secretory
IL4R	Secretory
IL6R	Secretory
IL6ST	Secretory
ILDR1	Secretory
ILF2	Nuclear
ILF3	Nuclear
ILK	Cytosol
ILKAP	Cytosol
ILVBL	Secretory
IMMP1L	Mitochondria
IMMP2L	Unclassified
IMMT	Mitochondria
IMP3	Nuclear
IMP4	Nuclear
IMPA1	Cytosol
IMPA2	Cytosol
IMPACT	Cytosol
IMPAD1	Secretory
IMPDH1	Cytosol
IMPDH2	Cytosol
INADL	Secretory
INCENP	Nuclear
INF2	Secretory
ING1	Nuclear
ING2	Nuclear
ING3	Nuclear
ING4	Nuclear
ING5	Nuclear
INHBB	Secretory
INIP	Nuclear
INO80	Nuclear
INO80B	Nuclear
INO80C	Cytosol
INO80D	Nuclear
INO80E	Nuclear
INPP1	Cytosol
INPP4A	Cytosol
INPP4B	Cytosol
INPP5A	Secretory
INPP5B	Cytosol
INPP5D	Cytosol
INPP5E	Cytosol
INPP5F	Cytosol
INPP5K	Secretory
INPPL1	Cytosol
INSIG2	Secretory
INSL4	Unclassified
INSR	Secretory
INTS1	Nuclear
INTS10	Nuclear
INTS12	Nuclear
INTS2	Nuclear
INTS3	Nuclear
INTS4	Nuclear
INTS5	Nuclear
INTS6	Nuclear
INTS7	Nuclear
INTS8	Nuclear
INTS9	Nuclear
INVS	Cytosol
IP6K1	Secretory
IP6K2	Cytosol
IPMK	Cytosol
IPO11	Cytosol
IPO13	Cytosol
IPO4	Cytosol
IPO5	Cytosol
IPO7	Cytosol
IPO8	Cytosol
IPO9	Cytosol
IPP	Cytosol
IPPK	Unclassified
IQCB1	Cytosol
IQCC	Unclassified
IQCE	Nuclear
IQGAP1	Cytosol
IQGAP2	Cytosol
IQGAP3	Cytosol
IQSEC1	Cytosol
IQSEC2	Cytosol
IRAK1	Cytosol
IRAK2	Cytosol
IRAK4	Cytosol
IREB2	Cytosol
IRF2	Nuclear
IRF2BP1	Nuclear
IRF2BP2	Nuclear
IRF2BPL	Nuclear
IRF3	Cytosol
IRF5	Cytosol
IRF6	Cytosol
IRF9	Cytosol
IRGQ	Cytosol
IRS1	Cytosol
IRS2	Cytosol
IRX5	Nuclear
ISCA1	Nuclear
ISCA2	Unclassified
ISCU	Mitochondria
ISG15	Cytosol
ISG20	Cytosol
ISG20L2	Nuclear
ISL2	Cytosol
ISOC1	Cytosol
ISOC2	Mitochondria
ISPD	Cytosol
IST1	Cytosol
ISYNA1	Cytosol
ITCH	Cytosol
ITFG1	Secretory
ITFG2	Cytosol
ITFG3	Secretory
ITGA1	Secretory
ITGA2	Secretory
ITGA2B	Unclassified
ITGA3	Secretory
ITGA5	Secretory
ITGA6	Secretory
ITGAM	Unclassified
ITGAV	Secretory
ITGAX	Unclassified
ITGB1	Secretory
ITGB1BP1	Cytosol
ITGB2	Unclassified
ITGB3BP	Nuclear
ITGB4	Secretory
ITGB5	Secretory
ITGB6	Secretory
ITGB8	Secretory
ITIH1	Cytosol
ITIH2	Secretory
ITIH3	Cytosol
ITIH4	Cytosol
ITIH5	Unclassified
ITLN1	Cytosol
ITM2B	Secretory
ITM2C	Secretory
ITPA	Cytosol
ITPK1	Cytosol
ITPKA	Unclassified
ITPKB	Cytosol
ITPKC	Cytosol
ITPR1	Secretory
ITPR2	Secretory
ITPR3	Secretory
ITPRIP	Cytosol
ITPRIPL2	Secretory
ITSN1	Cytosol
ITSN2	Nuclear
IVL	Cytosol
IVNS1ABP	Cytosol
IWS1	Nuclear
JADE1	Nuclear
JADE2	Nuclear
JAG1	Secretory
JAG2	Secretory
JAGN1	Secretory
JAK1	Secretory
JAK2	Secretory
JAK3	Nuclear
JARID2	Nuclear
JDP2	Nuclear
JKAMP	Secretory
JMJD1C	Nuclear
JMJD4	Cytosol
JMJD6	Nuclear
JMJD7	Cytosol
JMJD8	Secretory
JMY	Cytosol
JOSD1	Secretory
JOSD2	Cytosol
JPH1	Secretory
JRKL	Nuclear
JTB	Secretory
JUN	Nuclear
JUNB	Nuclear
JUND	Nuclear
JUP	Secretory
KAL1	Unclassified
KALRN	Secretory
KANK1	Mitochondria
KANK2	Secretory
KANSL1	Nuclear
KANSL2	Nuclear
KANSL3	Nuclear
KARS	Nuclear
KAT2A	Nuclear
KAT2B	Nuclear
KAT5	Nuclear
KAT6A	Nuclear
KAT6B	Nuclear
KAT7	Nuclear
KAT8	Cytosol
KATNA1	Cytosol
KATNAL1	Cytosol
KATNAL2	Cytosol
KATNB1	Cytosol
KATNBL1	Cytosol
KAZN	Cytosol
KBTBD2	Cytosol
KBTBD4	Cytosol
KBTBD6	Unclassified
KBTBD7	Nuclear
KCMF1	Cytosol
KCNA3	Cytosol
KCNAB2	Cytosol
KCNJ11	Secretory
KCNK1	Secretory
KCNK2	Secretory
KCNMA1	Secretory
KCNN4	Secretory
KCNQ5	Secretory
KCTD1	Nuclear
KCTD10	Cytosol
KCTD12	Cytosol
KCTD13	Cytosol
KCTD15	Cytosol
KCTD18	Nuclear
KCTD2	Unclassified
KCTD20	Cytosol
KCTD21	Cytosol
KCTD3	Cytosol
KCTD5	Cytosol
KCTD6	Cytosol
KCTD7	Cytosol
KCTD9	Cytosol
KDELC1	Nuclear
KDELC2	Nuclear
KDELR1	Secretory
KDELR3	Secretory
KDM1A	Nuclear
KDM1B	Nuclear
KDM2A	Nuclear
KDM2B	Nuclear
KDM3A	Nuclear
KDM3B	Nuclear
KDM4A	Nuclear
KDM4B	Nuclear
KDM4C	Nuclear
KDM4D	Unclassified
KDM5A	Nuclear
KDM5B	Nuclear
KDM5C	Nuclear
KDM5D	Nuclear
KDM6A	Nuclear
KDM6B	Nuclear
KDM8	Cytosol
KDSR	Secretory
KEAP1	Cytosol
KEL	Cytosol
KHDRBS1	Nuclear
KHDRBS2	Nuclear
KHDRBS3	Nuclear
KHK	Cytosol
KHNYN	Cytosol
KHSRP	Nuclear
KIAA0020	Nuclear
KIAA0040	Secretory
KIAA0100	Secretory
KIAA0101	Nuclear
KIAA0141	Unclassified
KIAA0195	Secretory
KIAA0196	Cytosol
KIAA0226	Unclassified
KIAA0232	Unclassified
KIAA0319	Secretory
KIAA0319L	Secretory
KIAA0355	Secretory
KIAA0368	Cytosol
KIAA0430	Nuclear
KIAA0513	Cytosol
KIAA0556	Cytosol
KIAA0586	Cytosol
KIAA0753	Secretory
KIAA0754	Secretory
KIAA0907	Nuclear
KIAA0922	Secretory
KIAA0930	Cytosol
KIAA0947	Nuclear
KIAA1009	Nuclear
KIAA1033	Cytosol
KIAA1107	Nuclear
KIAA1109	Secretory
KIAA1143	Cytosol
KIAA1147	Secretory
KIAA1161	Secretory
KIAA1191	Cytosol
KIAA1199	Secretory
KIAA1211	Nuclear
KIAA1211L	Cytosol
KIAA1217	Unclassified
KIAA1244	Cytosol
KIAA1279	Cytosol
KIAA1324L	Cytosol
KIAA1328	Secretory
KIAA1429	Nuclear
KIAA1430	Cytosol
KIAA1432	Secretory
KIAA1467	Secretory
KIAA1468	Cytosol
KIAA1522	Secretory
KIAA1524	Cytosol
KIAA1549L	Secretory
KIAA1551	Nuclear
KIAA1598	Cytosol
KIAA1671	Unclassified
KIAA1715	Secretory
KIAA1731	Secretory
KIAA1841	Cytosol
KIAA1919	Secretory
KIAA2013	Secretory
KIAA2026	Unclassified
KIDINS220	Secretory
KIF11	Cytosol
KIF13A	Cytosol
KIF13B	Cytosol
KIF14	Secretory
KIF15	Cytosol
KIF16B	Cytosol
KIF18A	Nuclear
KIF18B	Nuclear
KIF1B	Cytosol
KIF1C	Cytosol
KIF20A	Nuclear
KIF20B	Nuclear
KIF21A	Cytosol
KIF22	Nuclear
KIF23	Unclassified
KIF24	Cytosol
KIF27	Cytosol
KIF2A	Nuclear
KIF2C	Nuclear
KIF3A	Cytosol
KIF3B	Cytosol
KIF4A	Nuclear
KIF5B	Cytosol
KIF7	Cytosol
KIFAP3	Cytosol
KIFC1	Nuclear
KIFC2	Cytosol
KIFC3	Cytosol
KIN	Nuclear
KIRREL	Secretory
KITLG	Secretory
KLC1	Cytosol
KLC2	Cytosol
KLC3	Cytosol
KLC4	Cytosol
KLF10	Unclassified
KLF12	Nuclear
KLF13	Secretory
KLF16	Nuclear
KLF3	Nuclear
KLF4	Nuclear
KLF5	Nuclear
KLHDC2	Cytosol
KLHDC3	Unclassified
KLHDC4	Cytosol
KLHDC7A	Secretory
KLHDC9	Cytosol
KLHL11	Cytosol
KLHL12	Nuclear
KLHL13	Cytosol
KLHL15	Nuclear
KLHL17	Cytosol
KLHL2	Cytosol
KLHL20	Cytosol
KLHL22	Cytosol
KLHL25	Cytosol
KLHL26	Cytosol
KLHL28	Cytosol
KLHL36	Cytosol
KLHL42	Cytosol
KLHL5	Cytosol
KLHL7	Nuclear
KLHL8	Unclassified
KLK6	Secretory
KLKB1	Secretory
KMO	Mitochondria
KMT2A	Nuclear
KMT2C	Nuclear
KMT2D	Nuclear
KMT2E	Nuclear
KNG1	Cytosol
KNOP1	Nuclear
KNSTRN	Cytosol
KNTC1	Cytosol
KPNA1	Cytosol
KPNA2	Cytosol
KPNA3	Cytosol
KPNA4	Cytosol
KPNA5	Cytosol
KPNA6	Cytosol
KPNA7	Unclassified
KPNB1	Cytosol
KPRP	Nuclear
KPTN	Cytosol
KRAS	Secretory
KRI1	Nuclear
KRIT1	Cytosol
KRR1	Nuclear
KRT1	Unclassified
KRT10	Secretory
KRT12	Unclassified
KRT13	Secretory
KRT14	Unclassified
KRT15	Secretory
KRT16	Unclassified
KRT17	Unclassified
KRT18	Secretory
KRT19	Secretory
KRT2	Unclassified
KRT23	Secretory
KRT3	Secretory
KRT31	Unclassified
KRT32	Unclassified
KRT33B	Unclassified
KRT35	Unclassified
KRT36	Cytosol
KRT4	Secretory
KRT5	Secretory
KRT6A	Unclassified
KRT6B	Unclassified
KRT6C	Nuclear
KRT7	Secretory
KRT71	Secretory
KRT72	Secretory
KRT73	Unclassified
KRT75	Secretory
KRT76	Secretory
KRT77	Secretory
KRT78	Secretory
KRT8	Secretory
KRT80	Cytosol
KRT82	Mitochondria
KRT84	Cytosol
KRT85	Unclassified
KRT86	Unclassified
KRT9	Unclassified
KRTCAP2	Secretory
KSR1	Cytosol
KTI12	Cytosol
KTN1	Secretory
KXD1	Secretory
KYNU	Cytosol
L2HGDH	Mitochondria
L3HYPDH	Cytosol
L3MBTL1	Nuclear
L3MBTL2	Nuclear
L3MBTL3	Nuclear
LACC1	Cytosol
LACE1	Mitochondria
LACTB	Secretory
LACTB2	Cytosol
LAD1	Nuclear
LAMA2	Nuclear
LAMA3	Secretory
LAMA4	Unclassified
LAMA5	Secretory
LAMB1	Secretory
LAMB2	Secretory
LAMB3	Secretory
LAMB4	Secretory
LAMC1	Secretory
LAMC2	Secretory
LAMC3	Cytosol
LAMP1	Secretory
LAMP2	Secretory
LAMTOR1	Secretory
LAMTOR2	Secretory
LAMTOR3	Secretory
LAMTOR4	Secretory
LAMTOR5	Secretory
LANCL1	Cytosol
LANCL2	Cytosol
LAP3	Cytosol
LAPTM4A	Secretory
LAPTM4B	Secretory
LARGE	Secretory
LARP1	Nuclear
LARP1B	Nuclear
LARP4	Nuclear
LARP4B	Nuclear
LARP6	Cytosol
LARP7	Nuclear
LARS	Nuclear
LARS2	Mitochondria
LAS1L	Nuclear
LASP1	Cytosol
LATS1	Cytosol
LATS2	Cytosol
LBP	Unclassified
LBR	Secretory
LCA5	Nuclear
LCLAT1	Secretory
LCMT1	Cytosol
LCMT2	Cytosol
LCN2	Secretory
LCOR	Nuclear
LCORL	Nuclear
LCP1	Cytosol
LDB1	Nuclear
LDHA	Cytosol
LDHB	Cytosol
LDHD	Mitochondria
LDLR	Secretory
LDLRAP1	Cytosol
LDOC1	Cytosol
LEF1	Secretory
LEMD2	Unclassified
LEMD3	Nuclear
LENG1	Cytosol
LEO1	Nuclear
LEPRE1	Secretory
LEPREL1	Secretory
LEPROT	Secretory
LEPROTL1	Secretory
LETM1	Mitochondria
LETMD1	Mitochondria
LFNG	Secretory
LGALS1	Secretory
LGALS3	Cytosol
LGALS3BP	Secretory
LGALS8	Secretory
LGALS9	Secretory
LGALSL	Cytosol
LGMN	Nuclear
LGR4	Secretory
LHFPL2	Secretory
LHPP	Cytosol
LHX1	Nuclear
LIAS	Mitochondria
LIFR	Secretory
LIG1	Nuclear
LIG3	Nuclear
LIG4	Nuclear
LIMA1	Unclassified
LIMCH1	Cytosol
LIMD1	Cytosol
LIMD2	Cytosol
LIMK1	Cytosol
LIMK2	Cytosol
LIMS1	Cytosol
LIN37	Nuclear
LIN52	Nuclear
LIN54	Nuclear
LIN7A	Secretory
LIN7B	Secretory
LIN7C	Mitochondria
LIN9	Nuclear
LINS	Cytosol
LIPA	Unclassified
LIPH	Secretory
LIPT1	Mitochondria
LIPT2	Mitochondria
LLGL1	Cytosol
LLGL2	Secretory
LLPH	Nuclear
LMAN1	Secretory
LMAN2	Secretory
LMAN2L	Secretory
LMBR1	Secretory
LMBRD1	Secretory
LMBRD2	Secretory
LMCD1	Cytosol
LMF1	Secretory
LMF2	Secretory
LMLN	Secretory
LMNA	Nuclear
LMNB1	Nuclear
LMNB2	Nuclear
LMO7	Cytosol
LMOD1	Cytosol
LMTK2	Secretory
LNPEP	Secretory
LNX1	Cytosol
LNX2	Cytosol
LOH12CR1	Secretory
LONP1	Mitochondria
LONP2	Secretory
LONRF2	Cytosol
LOR	Unclassified
LOXL1	Unclassified
LPA	Unclassified
LPAR1	Secretory
LPAR5	Cytosol
LPCAT1	Secretory
LPCAT2	Secretory
LPCAT4	Secretory
LPGAT1	Secretory
LPHN1	Secretory
LPHN2	Secretory
LPIN1	Cytosol
LPIN2	Cytosol
LPP	Cytosol
LRAT	Secretory
LRBA	Cytosol
LRCH1	Cytosol
LRCH3	Cytosol
LRCH4	Secretory
LRG1	Secretory
LRIF1	Nuclear
LRIG1	Secretory
LRIG2	Secretory
LRIG3	Secretory
LRMP	Secretory
LRP1	Secretory
LRP10	Secretory
LRP11	Secretory
LRP12	Secretory
LRP3	Secretory
LRP4	Secretory
LRP5	Secretory
LRP6	Secretory
LRP8	Secretory
LRPAP1	Nuclear
LRPPRC	Mitochondria
LRR1	Cytosol
LRRC1	Mitochondria
LRRC14	Cytosol
LRRC16A	Cytosol
LRRC20	Cytosol
LRRC25	Cytosol
LRRC28	Cytosol
LRRC40	Cytosol
LRRC41	Nuclear
LRRC42	Cytosol
LRRC45	Cytosol
LRRC47	Cytosol
LRRC57	Cytosol
LRRC59	Secretory
LRRC7	Secretory
LRRC8A	Secretory
LRRC8B	Secretory
LRRC8C	Secretory
LRRC8D	Secretory
LRRC8E	Secretory
LRRCC1	Cytosol
LRRFIP1	Cytosol
LRRFIP2	Cytosol
LRRIQ1	Mitochondria
LRRK1	Cytosol
LRRN2	Secretory
LRSAM1	Cytosol
LRWD1	Nuclear
LSG1	Secretory
LSM1	Cytosol
LSM10	Nuclear
LSM11	Nuclear
LSM12	Nuclear
LSM14A	Secretory
LSM14B	Nuclear
LSM2	Unclassified
LSM3	Cytosol
LSM4	Nuclear
LSM6	Cytosol
LSM7	Cytosol
LSMD1	Cytosol
LSR	Secretory
LSS	Secretory
LTA4H	Cytosol
LTBP1	Secretory
LTBP2	Unclassified
LTBP3	Nuclear
LTBP4	Unclassified
LTBR	Secretory
LTF	Cytosol
LTN1	Cytosol
LTV1	Cytosol
LUC7L	Nuclear
LUC7L3	Nuclear
LUM	Cytosol
LURAP1L	Cytosol
LUZP1	Nuclear
LY6E	Secretory
LY96	Unclassified
LYAR	Nuclear
LYN	Secretory
LYPD1	Secretory
LYPD3	Secretory
LYPD6B	Secretory
LYPLA1	Cytosol
LYPLA2	Cytosol
LYPLAL1	Cytosol
LYRM1	Mitochondria
LYRM2	Mitochondria
LYRM4	Mitochondria
LYRM5	Mitochondria
LYRM7	Mitochondria
LYSMD2	Cytosol
LYSMD3	Secretory
LYSMD4	Secretory
LYST	Cytosol
LYZ	Unclassified
LZIC	Cytosol
LZTFL1	Cytosol
LZTR1	Cytosol
LZTS2	Cytosol
M6PR	Secretory
MACC1	Cytosol
MACF1	Cytosol
MACROD1	Mitochondria
MAD1L1	Nuclear
MAD2L1	Cytosol
MAD2L1BP	Unclassified
MAD2L2	Cytosol
MADD	Cytosol
MAEA	Cytosol
MAF1	Cytosol
MAFF	Cytosol
MAFG	Nuclear
MAFK	Nuclear
MAG	Nuclear
MAGED1	Cytosol
MAGED2	Cytosol
MAGEF1	Nuclear
MAGEH1	Secretory
MAGI1	Mitochondria
MAGI3	Cytosol
MAGOH	Cytosol
MAGT1	Secretory
MAK16	Nuclear
MAL2	Secretory
MALSU1	Mitochondria
MALT1	Cytosol
MAML1	Nuclear
MAML2	Nuclear
MAML3	Nuclear
MAN1A1	Secretory
MAN1A2	Secretory
MAN1B1	Secretory
MAN2A1	Secretory
MAN2A2	Secretory
MAN2B1	Unclassified
MAN2B2	Nuclear
MAN2C1	Cytosol
MANBA	Nuclear
MANBAL	Secretory
MANEA	Secretory
MANEAL	Secretory
MANF	Nuclear
MANSC1	Secretory
MAOA	Mitochondria
MAOB	Unclassified
MAP1A	Nuclear
MAP1B	Cytosol
MAP1S	Cytosol
MAP2	Cytosol
MAP2K1	Cytosol
MAP2K2	Cytosol
MAP2K3	Cytosol
MAP2K4	Cytosol
MAP2K5	Cytosol
MAP2K7	Cytosol
MAP3K1	Secretory
MAP3K11	Cytosol
MAP3K15	Unclassified
